userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cleaned_content,sentiment,polarity
A Google user,"Must say that Shell Go+ is a great and simple to use app. I got this app downloaded at Thergaon Site, Wakad Pune on request of the staff who explained it so well. Have been using this app for all my transactions and collecting points. Amazed to see great offers and discount on fuel too apart from free snacks and beverages. Thank you Sheldon launching it in India ..keep going. Strongly recommend to get this on your phone.",5,24,1.0.1,2021-02-04 02:26:08,Thank you for the awesome feedback!,2021-02-17 15:34:13,1.0.1,must say that shell go is a great and simple to use app i got this app downloaded at thergaon site wakad pune on request of the staff who explained it so well have been using this app for all my transactions and collecting points amazed to see great offers and discount on fuel too apart from free snacks and beverages thank you sheldon launching it in india keep going strongly recommend to get this on your phone,Positive,0.4222222222222222
A Google user,Good amazing,5,0,1.0.1,2021-02-04 00:11:48,We are glad you like the experience. Hope to make your every journey more rewarding!,2021-02-17 15:34:23,1.0.1,good amazing,Positive,0.65
A Google user,Very nice,5,0,1.0.1,2021-02-03 18:09:17,We are glad you like the experience. Hope to keep delighting you!,2021-02-17 15:34:33,1.0.1,very nice,Positive,0.78
A Google user,This app is usefully and save money,5,0,1.0.1,2021-01-29 13:45:49,We are glad you like the experience. Hope to keep delighting you!,2021-02-17 15:40:45,1.0.1,this app is usefully and save money,Positive,0.3
A Google user,Its very good app . I love shell product & petrol . Its very clean . Plz friends use this app . Its trusted .,5,2,1.0.1,2021-01-27 16:30:25,We are glad you like the experience. Hope to make your every journey more rewarding!,2021-01-27 16:19:00,1.0.1,its very good app i love shell product petrol its very clean plz friends use this app its trusted,Positive,0.6288888888888889
A Google user,Ok,5,0,1.0.1,2021-01-24 23:08:06,Thank you for writing in! Keep your notifications on for more exciting offers and updates.,2021-01-27 15:44:49,1.0.1,ok,Positive,0.5
A Google user,மக்கள் தளபதி,5,0,1.0.1,2021-01-23 14:47:45,,,1.0.1,,Neutral,0.0
A Google user,It's super 👍 good shell I really wark and good I really like u.....,5,1,1.0.1,2021-01-22 17:45:21,Thank you for the awesome feedback!,2021-01-27 15:45:14,1.0.1,its super good shell i really wark and good i really like u,Positive,0.42666666666666664
A Google user,Nice,5,1,1.0.1,2021-01-22 12:31:11,Thank you for the awesome feedback!,2021-01-27 15:45:23,1.0.1,nice,Positive,0.6
A Google user,Super,5,1,1.0.1,2021-01-21 19:27:07,We are glad you like the experience. Hope to make your every journey more rewarding!,2021-01-27 15:46:04,1.0.1,super,Positive,0.3333333333333333
A Google user,Super,5,1,,2021-01-20 19:26:24,We are glad you like the experience. Hope to make your every journey more rewarding!,2021-01-27 15:46:47,,super,Positive,0.3333333333333333
A Google user,Diseal redeem option not available on this app,5,1,,2021-01-20 18:36:03,Thank you for raising this concern. We would like to hear more about this. Please contact us at goplusindia@shell.com; +91 44 30991103; +91 44 43442650.,2021-01-27 15:48:10,,diseal redeem option not available on this app,Negative,-0.2
A Google user,Like this app,5,1,1.0.1,2021-01-20 08:05:09,We are glad you like the experience. Hope to make your every journey more rewarding!,2021-01-27 15:50:41,1.0.1,like this app,Neutral,0.0
A Google user,Good,5,0,1.0.1,2021-01-18 14:01:38,We are glad you like the experience. Hope to keep delighting you!,2021-01-27 15:52:11,1.0.1,good,Positive,0.7
A Google user,It's helpful,5,0,1.0.1,2021-01-16 08:59:46,Thank you for writing in! Keep your notifications on for more exciting offers and updates.,2021-01-27 15:54:37,1.0.1,its helpful,Neutral,0.0
A Google user,"Putta,m",5,3,,2021-01-15 23:46:00,We are glad you like the experience. Hope to make your every journey more rewarding!,2021-01-27 15:55:03,,puttam,Neutral,0.0
A Google user,Nice,5,0,1.0.1,2021-01-14 22:39:05,We are glad you like the experience. Hope to make your every journey more rewarding!,2021-01-27 15:55:53,1.0.1,nice,Positive,0.6
A Google user,Aswome App,5,1,1.0.1,2021-01-12 19:21:59,We are glad you like the experience. Hope to keep delighting you!,2021-01-27 15:56:53,1.0.1,aswome app,Neutral,0.0
A Google user,Nice plan,5,1,1.0.1,2021-01-10 19:40:16,We are glad you like the experience. Hope to make your every journey more rewarding!,2021-01-27 15:58:59,1.0.1,nice plan,Positive,0.6
A Google user,Gud,5,5,,2021-01-10 12:44:30,Thank you for the awesome feedback!,2021-01-27 16:07:04,,gud,Neutral,0.0
A Google user,Very good 👌👌👌👌👌👌,5,1,1.0.1,2021-01-09 09:19:15,Thank you for the awesome feedback!,2021-01-27 16:07:16,1.0.1,very good,Positive,0.9099999999999999
A Google user,Should install if you are using shell fuel,5,1,1.0.1,2021-01-07 11:46:02,Thank you for the awesome feedback!,2021-01-27 16:09:18,1.0.1,should install if you are using shell fuel,Neutral,0.0
A Google user,First time excited 😀,5,1,1.0.1,2020-12-23 11:59:02,We are glad you like the experience. Hope to keep delighting you!,2021-01-27 16:12:43,1.0.1,first time excited,Positive,0.3125
A Google user,Good app,5,5,1.0.1,2020-12-23 11:07:17,Thank you for writing in! Keep your notifications on for more exciting offers and updates.,2021-01-27 16:12:53,1.0.1,good app,Positive,0.7
A Google user,Nice to meet you good service,5,4,1.0.1,2020-12-15 22:41:18,We are glad you liked the experience! Keep visiting us to make very journey rewarding.,2021-01-27 16:13:50,1.0.1,nice to meet you good service,Positive,0.6499999999999999
A Google user,Excellent for customers downloaded at YPR SHELL KANTHRAJ HELPED ME UNDERTSAND THANKS,5,3,1.0.1,2020-12-15 15:07:35,We are glad you liked the experience! Keep visiting us to make very journey rewarding.,2021-01-27 16:14:01,1.0.1,excellent for customers downloaded at ypr shell kanthraj helped me undertsand thanks,Positive,0.6
A Google user,Very good,5,10,,2020-12-03 20:49:55,We are glad you like the experience. Hope to keep delighting you!,2021-01-27 16:17:55,,very good,Positive,0.9099999999999999
A Google user,Really liked the experience of using the app. UI features are pretty easy and simple to use :),5,22,1.0.1,2020-11-30 19:47:00,We are glad you like the experience. Hope to keep delighting you!,2021-01-27 16:18:09,1.0.1,really liked the experience of using the app ui features are pretty easy and simple to use,Positive,0.3208333333333333
A Google user,Awesome Experience,5,7,1.0.1,2020-11-25 16:15:02,We are glad you like the experience. Hope to keep delighting you!,2021-01-27 16:18:29,1.0.1,awesome experience,Positive,1.0
PRAJAKTA PIMPUTKAR,The air machine was not available.,4,0,1.2.5,2025-04-08 08:26:51,,,1.2.5,the air machine was not available,Negative,-0.2
Anil kumar,Shell provide Very Good service,4,0,,2025-04-07 14:52:34,,,,shell provide very good service,Positive,0.9099999999999999
Anthony Setiawan,"Sekarang shell sering habis, saya harap aplikasi bisa menunjukkan ketersediaan bensin agar tidak membuat konsumen kecewa saat datang",4,0,1.2.5,2025-04-04 20:12:11,,,1.2.5,sekarang shell sering habis saya harap aplikasi bisa menunjukkan ketersediaan bensin agar tidak membuat konsumen kecewa saat datang,Neutral,0.0
srini vasan,Good,4,0,1.2.5,2025-03-31 15:47:08,,,1.2.5,good,Positive,0.7
Customermups,good & easy to used,4,0,1.2.5,2025-03-29 12:20:49,,,1.2.5,good easy to used,Positive,0.5666666666666667
Unique Fun,"stable, useful",4,0,,2025-03-29 06:50:47,,,,stable useful,Positive,0.3
Taufan Dermawan,Good. A little bit buggy but it was okay.,4,0,1.2.5,2025-03-27 08:18:34,,,1.2.5,good a little bit buggy but it was okay,Positive,0.33749999999999997
Surya Panjita,"App force close, cant sign in again.",4,0,1.2.5,2025-03-25 17:53:00,,,1.2.5,app force close cant sign in again,Neutral,0.0
Majid Ramli,very convenient and reliable 👍🤗,4,0,1.2.5,2025-03-25 05:43:23,,,1.2.5,very convenient and reliable,Positive,0.2
Christ,qr code jadi tidak bisa tergenerate bila pakai telkomsel,4,0,1.2.5,2025-03-17 18:05:17,,,1.2.5,qr code jadi tidak bisa tergenerate bila pakai telkomsel,Neutral,0.0
Dody Laksamana,Good app,4,0,1.2.4,2025-03-17 12:01:13,,,1.2.4,good app,Positive,0.7
CV DWI KARYA PERDANA,"i need more experience with app, to give 5 star rate this app",4,0,1.2.5,2025-03-13 20:46:40,,,1.2.5,i need more experience with app to give star rate this app,Positive,0.5
Gary Tan,App usage takes a few minutes to get used to,4,0,1.2.5,2025-03-13 05:55:23,,,1.2.5,app usage takes a few minutes to get used to,Negative,-0.2
Asybahi Idris,"hard to redeem points compare to setel, payment by card only, hard to pay by apps.",4,0,,2025-03-12 14:31:34,,,,hard to redeem points compare to setel payment by card only hard to pay by apps,Negative,-0.19444444444444445
Azlan Ramdzan,Quite smooth experience. But can improve slightly more straightforward.,4,0,1.2.5,2025-03-11 09:04:14,,,1.2.5,quite smooth experience but can improve slightly more straightforward,Positive,0.425
Damodaharan Anbu,Very good,4,0,,2025-03-05 18:36:49,We are glad you like the experience. Hope to keep delighting you!,2025-04-04 16:25:01,,very good,Positive,0.9099999999999999
Vaithees Varan,"The app is good and recommended. Only thing which I preferred and Advise to implement is In App Wallet. Like Petronas Setel app. So no need to Authorize CC Fuel Purchase everytime. It's just takes more time only. Edit : Good Job on add the Easy Payment Method. But still feel like the App have some bugs, After Enter Station when Open the app take some time to Loading and stuck in white screen. Need to close the app and open few times only can make payment. Hope you guys improve this. 😌",4,2,1.2.5,2025-02-25 04:54:41,,,1.2.5,the app is good and recommended only thing which i preferred and advise to implement is in app wallet like petronas setel app so no need to authorize cc fuel purchase everytime its just takes more time only edit good job on add the easy payment method but still feel like the app have some bugs after enter station when open the app take some time to loading and stuck in white screen need to close the app and open few times only can make payment hope you guys improve this,Positive,0.19393939393939388
Tamil Arasan,Okay 👍,4,0,1.2.5,2025-02-23 09:28:51,,,1.2.5,okay,Positive,0.5
Maslina Shafie,Okay and information goods,4,0,1.2.5,2025-02-21 15:16:05,,,1.2.5,okay and information goods,Positive,0.5
Alie Phedhog,aplikasi tidak bisa dbuka macam mana nih?,4,0,1.2.5,2025-02-21 10:39:17,,,1.2.5,aplikasi tidak bisa dbuka macam mana nih,Neutral,0.0
Shashi Shivlal,Good 👍,4,0,1.2.4,2025-02-21 10:35:53,,,1.2.4,good,Positive,0.7
Drashti Rathod,Excellent,4,0,1.2.5,2025-02-19 18:17:54,,,1.2.5,excellent,Positive,1.0
Dave Shee,This is quite a convenient apps that allows me to make e-payment from my phone. However recent software update it needs me to add my credit card details again. Hope future software update it can keep the card details.,4,3,1.2.5,2025-02-19 05:16:42,,,1.2.5,this is quite a convenient apps that allows me to make epayment from my phone however recent software update it needs me to add my credit card details again hope future software update it can keep the card details,Neutral,0.0
Tikkyrino Kurniawan,Can i use car and motorcycle for the membership? Because it only can choose one of them. It supposed yo have a button that can shift from car to motorcycle so user that have both can use the app.,4,2,1.2.5,2025-02-18 07:44:20,,,1.2.5,can i use car and motorcycle for the membership because it only can choose one of them it supposed yo have a button that can shift from car to motorcycle so user that have both can use the app,Neutral,0.0
Santhu S T R,Nice,4,0,1.2.5,2025-02-17 21:45:14,,,1.2.5,nice,Positive,0.6
Sumear Arifa,Best,4,0,1.2.4,2025-02-17 18:13:38,,,1.2.4,best,Positive,1.0
wan zain,Harap boleh diwujudkan E-wallet.,4,0,1.2.5,2025-02-17 16:16:48,,,1.2.5,harap boleh diwujudkan ewallet,Neutral,0.0
vinodh kumar g s,very nice,4,0,1.2.4,2025-02-14 22:22:27,,,1.2.4,very nice,Positive,0.78
Ahmadfairuzse Abdulghani,So berbaloi !,4,0,1.2.5,2025-02-14 19:24:43,,,1.2.5,so berbaloi,Neutral,0.0
Purvika Ram,Nice,4,0,1.2.4,2025-02-14 01:20:41,,,1.2.4,nice,Positive,0.6
Kruthika .M,Good,4,0,1.2.4,2025-02-05 09:44:32,,,1.2.4,good,Positive,0.7
ENID !,"Aplikasinya ramah sekali utk device lama, tpi ad fitur yg menurut saya kurang di bagian lokasi spbu,yaitu ketika sedang dalam pengantaran bbm sebaiknya ditampilkan krn sya bulak balik selama 2 hari ke spbu shell yg sama lumayan jauh tpi bbm blm diantarkan sehingga bensin saya jdi berkurang banyak. Dengan adanya fitur status pengantaran bbm/bbm tersedia maka akan sangat membantu dlm kejadian sprti ini🙏",4,1,1.2.4,2025-01-31 08:58:32,,,1.2.4,aplikasinya ramah sekali utk device lama tpi ad fitur yg menurut saya kurang di bagian lokasi spbuyaitu ketika sedang dalam pengantaran bbm sebaiknya ditampilkan krn sya bulak balik selama hari ke spbu shell yg sama lumayan jauh tpi bbm blm diantarkan sehingga bensin saya jdi berkurang banyak dengan adanya fitur status pengantaran bbmbbm tersedia maka akan sangat membantu dlm kejadian sprti ini,Neutral,0.0
Muhammad Ahmad,Easy and fast,4,0,1.2.4,2025-01-29 13:03:51,,,1.2.4,easy and fast,Positive,0.31666666666666665
Suan Liang Foo,Convenient app.,4,0,1.2.4,2025-01-26 13:04:51,,,1.2.4,convenient app,Neutral,0.0
satish vnp,U r product is costly compare to other petroleum products.,4,0,1.2.0,2025-01-25 19:40:18,,,1.2.0,u r product is costly compare to other petroleum products,Negative,-0.125
Elhadi St Mangkudun,Thank you for being better and the best,4,0,1.2.4,2025-01-11 21:55:12,"We’re really sorry to hear you’ve been unable to sign in for over three days. That must be incredibly frustrating! Your experience is important to us, so please reach out through the app's support options with more details, as it will help us address this issue. Thank you for your feedback!",2024-08-14 13:30:50,1.2.4,thank you for being better and the best,Positive,0.75
Jayant Ainapure,Very good,4,0,1.2.4,2025-01-11 08:50:59,,,1.2.4,very good,Positive,0.9099999999999999
Andre Basuki,Ok,4,0,1.2.4,2025-01-03 20:32:50,,,1.2.4,ok,Positive,0.5
Sunil Sanikop,Nice,4,0,1.2.4,2025-01-02 12:22:12,,,1.2.4,nice,Positive,0.6
Prashanth Kamath,Fast redemption available. Liked it,4,0,1.2.4,2024-12-30 12:52:03,,,1.2.4,fast redemption available liked it,Positive,0.4000000000000001
Amar Patil,Good,4,0,1.2.4,2024-12-30 11:39:48,,,1.2.4,good,Positive,0.7
Dwi Putra,"The apps sometimes glitches and laggy. But overall , loved it. A lot points ready to harvest. Thankyou shell..",4,2,1.2.4,2024-12-27 16:58:44,,,1.2.4,the apps sometimes glitches and laggy but overall loved it a lot points ready to harvest thankyou shell,Positive,0.3
Sujeet Pai,Good! Petrol bunk on Anekal road..,4,0,1.2.4,2024-12-27 14:10:58,,,1.2.4,good petrol bunk on anekal road,Positive,0.7
Balasundaram Athreya,UI can improve further,4,0,1.2.4,2024-12-26 18:17:03,,,1.2.4,ui can improve further,Neutral,0.0
Kartika Liya,Good,4,0,1.2.4,2024-12-24 13:44:17,,,1.2.4,good,Positive,0.7
NEOH WY,Good,4,0,1.2.4,2024-12-16 10:06:16,,,1.2.4,good,Positive,0.7
ELVIS JUBLIK JUBLIK,Awesome journey,4,0,,2024-12-05 11:21:41,,,,awesome journey,Positive,1.0
Ujjawal Singh,Impressed by V-power Petrol,4,0,1.2.4,2024-12-04 08:17:31,,,1.2.4,impressed by vpower petrol,Positive,1.0
Tushar Porwal,Good,4,0,1.2.4,2024-12-03 19:18:36,,,1.2.4,good,Positive,0.7
CHARUDATTA PHADKE,Good,4,0,1.2.4,2024-11-29 18:30:19,,,1.2.4,good,Positive,0.7
Hisham Hamzah,Awesome offers. Real Value. Need more Products n services,4,0,1.2.4,2024-11-27 05:14:55,,,1.2.4,awesome offers real value need more products n services,Positive,0.45
